date,teamId,team,teamName,metric_path,value
2026-03-13,24,ANA,Anaheim Ducks,skatingDistanceLast10[1].distanceSkatedPK.metric,3.5492
2026-03-13,24,ANA,Anaheim Ducks,skatingDistanceLast10[2].toiAll,17637.0
2026-03-13,24,ANA,Anaheim Ducks,skatingDistanceLast10[2].distanceSkatedAll.imperial,46.079
2026-03-13,24,ANA,Anaheim Ducks,skatingDistanceLast10[2].distanceSkatedAll.metric,74.1568
2026-03-13,24,ANA,Anaheim Ducks,skatingDistanceLast10[2].toiEven,13163.0
2026-03-13,24,ANA,Anaheim Ducks,skatingDistanceLast10[2].distanceSkatedEven.imperial,34.6671
2026-03-13,24,ANA,Anaheim Ducks,skatingDistanceLast10[2].distanceSkatedEven.metric,55.7912
2026-03-13,24,ANA,Anaheim Ducks,skatingDistanceLast10[2].toiPP,3014.0
2026-03-13,24,ANA,Anaheim Ducks,skatingDistanceLast10[2].distanceSkatedPP.imperial,8.1281
2026-03-13,24,ANA,Anaheim Ducks,skatingDistanceLast10[2].distanceSkatedPP.metric,13.0809
2026-03-13,24,ANA,Anaheim Ducks,skatingDistanceLast10[2].toiPK,1460.0
2026-03-13,24,ANA,Anaheim Ducks,skatingDistanceLast10[2].distanceSkatedPK.imperial,3.2838
2026-03-13,24,ANA,Anaheim Ducks,skatingDistanceLast10[2].distanceSkatedPK.metric,5.2848
2026-03-13,24,ANA,Anaheim Ducks,skatingDistanceLast10[3].toiAll,18690.0
2026-03-13,24,ANA,Anaheim Ducks,skatingDistanceLast10[3].distanceSkatedAll.imperial,46.9866
2026-03-13,24,ANA,Anaheim Ducks,skatingDistanceLast10[3].distanceSkatedAll.metric,75.6174
2026-03-13,24,ANA,Anaheim Ducks,skatingDistanceLast10[3].toiEven,16550.0
2026-03-13,24,ANA,Anaheim Ducks,skatingDistanceLast10[3].distanceSkatedEven.imperial,42.0987
2026-03-13,24,ANA,Anaheim Ducks,skatingDistanceLast10[3].distanceSkatedEven.metric,67.7512
2026-03-13,24,ANA,Anaheim Ducks,skatingDistanceLast10[3].toiPP,660.0
2026-03-13,24,ANA,Anaheim Ducks,skatingDistanceLast10[3].distanceSkatedPP.imperial,1.6103
2026-03-13,24,ANA,Anaheim Ducks,skatingDistanceLast10[3].distanceSkatedPP.metric,2.5915
2026-03-13,24,ANA,Anaheim Ducks,skatingDistanceLast10[3].toiPK,1480.0
2026-03-13,24,ANA,Anaheim Ducks,skatingDistanceLast10[3].distanceSkatedPK.imperial,3.2776
2026-03-13,24,ANA,Anaheim Ducks,skatingDistanceLast10[3].distanceSkatedPK.metric,5.2747
2026-03-13,24,ANA,Anaheim Ducks,skatingDistanceLast10[4].toiAll,17605.0
2026-03-13,24,ANA,Anaheim Ducks,skatingDistanceLast10[4].distanceSkatedAll.imperial,43.2307
2026-03-13,24,ANA,Anaheim Ducks,skatingDistanceLast10[4].distanceSkatedAll.metric,69.5728
2026-03-13,24,ANA,Anaheim Ducks,skatingDistanceLast10[4].toiEven,13791.0
2026-03-13,24,ANA,Anaheim Ducks,skatingDistanceLast10[4].distanceSkatedEven.imperial,34.4633
2026-03-13,24,ANA,Anaheim Ducks,skatingDistanceLast10[4].distanceSkatedEven.metric,55.4632
2026-03-13,24,ANA,Anaheim Ducks,skatingDistanceLast10[4].toiPP,2010.0
2026-03-13,24,ANA,Anaheim Ducks,skatingDistanceLast10[4].distanceSkatedPP.imperial,5.0418
2026-03-13,24,ANA,Anaheim Ducks,skatingDistanceLast10[4].distanceSkatedPP.metric,8.114
2026-03-13,24,ANA,Anaheim Ducks,skatingDistanceLast10[4].toiPK,1804.0
2026-03-13,24,ANA,Anaheim Ducks,skatingDistanceLast10[4].distanceSkatedPK.imperial,3.7255
2026-03-13,24,ANA,Anaheim Ducks,skatingDistanceLast10[4].distanceSkatedPK.metric,5.9957
2026-03-13,24,ANA,Anaheim Ducks,skatingDistanceLast10[5].toiAll,17725.0
2026-03-13,24,ANA,Anaheim Ducks,skatingDistanceLast10[5].distanceSkatedAll.imperial,46.5387
2026-03-13,24,ANA,Anaheim Ducks,skatingDistanceLast10[5].distanceSkatedAll.metric,74.8967
2026-03-13,24,ANA,Anaheim Ducks,skatingDistanceLast10[5].toiEven,14745.0
2026-03-13,24,ANA,Anaheim Ducks,skatingDistanceLast10[5].distanceSkatedEven.imperial,39.1742
2026-03-13,24,ANA,Anaheim Ducks,skatingDistanceLast10[5].distanceSkatedEven.metric,63.0446
2026-03-13,24,ANA,Anaheim Ducks,skatingDistanceLast10[5].toiPP,1800.0
2026-03-13,24,ANA,Anaheim Ducks,skatingDistanceLast10[5].distanceSkatedPP.imperial,4.7727
2026-03-13,24,ANA,Anaheim Ducks,skatingDistanceLast10[5].distanceSkatedPP.metric,7.6809
2026-03-13,24,ANA,Anaheim Ducks,skatingDistanceLast10[5].toiPK,1180.0
2026-03-13,24,ANA,Anaheim Ducks,skatingDistanceLast10[5].distanceSkatedPK.imperial,2.5918
2026-03-13,24,ANA,Anaheim Ducks,skatingDistanceLast10[5].distanceSkatedPK.metric,4.1711
2026-03-13,24,ANA,Anaheim Ducks,skatingDistanceLast10[6].toiAll,18580.0
2026-03-13,24,ANA,Anaheim Ducks,skatingDistanceLast10[6].distanceSkatedAll.imperial,48.9037
2026-03-13,24,ANA,Anaheim Ducks,skatingDistanceLast10[6].distanceSkatedAll.metric,78.7026
2026-03-13,24,ANA,Anaheim Ducks,skatingDistanceLast10[6].toiEven,15015.0
2026-03-13,24,ANA,Anaheim Ducks,skatingDistanceLast10[6].distanceSkatedEven.imperial,40.7771
2026-03-13,24,ANA,Anaheim Ducks,skatingDistanceLast10[6].distanceSkatedEven.metric,65.6242
2026-03-13,24,ANA,Anaheim Ducks,skatingDistanceLast10[6].toiPP,2185.0
2026-03-13,24,ANA,Anaheim Ducks,skatingDistanceLast10[6].distanceSkatedPP.imperial,5.4221
2026-03-13,24,ANA,Anaheim Ducks,skatingDistanceLast10[6].distanceSkatedPP.metric,8.726
2026-03-13,24,ANA,Anaheim Ducks,skatingDistanceLast10[6].toiPK,1380.0
2026-03-13,24,ANA,Anaheim Ducks,skatingDistanceLast10[6].distanceSkatedPK.imperial,2.7044
2026-03-13,24,ANA,Anaheim Ducks,skatingDistanceLast10[6].distanceSkatedPK.metric,4.3524
2026-03-13,24,ANA,Anaheim Ducks,skatingDistanceLast10[7].toiAll,18454.0
2026-03-13,24,ANA,Anaheim Ducks,skatingDistanceLast10[7].distanceSkatedAll.imperial,48.3063
2026-03-13,24,ANA,Anaheim Ducks,skatingDistanceLast10[7].distanceSkatedAll.metric,77.7412
2026-03-13,24,ANA,Anaheim Ducks,skatingDistanceLast10[7].toiEven,15946.0
2026-03-13,24,ANA,Anaheim Ducks,skatingDistanceLast10[7].distanceSkatedEven.imperial,42.228
2026-03-13,24,ANA,Anaheim Ducks,skatingDistanceLast10[7].distanceSkatedEven.metric,67.9591
2026-03-13,24,ANA,Anaheim Ducks,skatingDistanceLast10[7].toiPP,880.0
2026-03-13,24,ANA,Anaheim Ducks,skatingDistanceLast10[7].distanceSkatedPP.imperial,2.3915
2026-03-13,24,ANA,Anaheim Ducks,skatingDistanceLast10[7].distanceSkatedPP.metric,3.8487
2026-03-13,24,ANA,Anaheim Ducks,skatingDistanceLast10[7].toiPK,1628.0
2026-03-13,24,ANA,Anaheim Ducks,skatingDistanceLast10[7].distanceSkatedPK.imperial,3.6868
2026-03-13,24,ANA,Anaheim Ducks,skatingDistanceLast10[7].distanceSkatedPK.metric,5.9333
2026-03-13,24,ANA,Anaheim Ducks,skatingDistanceLast10[8].toiAll,17763.0
2026-03-13,24,ANA,Anaheim Ducks,skatingDistanceLast10[8].distanceSkatedAll.imperial,44.7863
2026-03-13,24,ANA,Anaheim Ducks,skatingDistanceLast10[8].distanceSkatedAll.metric,72.0764
2026-03-13,24,ANA,Anaheim Ducks,skatingDistanceLast10[8].toiEven,14555.0
2026-03-13,24,ANA,Anaheim Ducks,skatingDistanceLast10[8].distanceSkatedEven.imperial,36.985
2026-03-13,24,ANA,Anaheim Ducks,skatingDistanceLast10[8].distanceSkatedEven.metric,59.5214
2026-03-13,24,ANA,Anaheim Ducks,skatingDistanceLast10[8].toiPP,2260.0
2026-03-13,24,ANA,Anaheim Ducks,skatingDistanceLast10[8].distanceSkatedPP.imperial,5.8258
2026-03-13,24,ANA,Anaheim Ducks,skatingDistanceLast10[8].distanceSkatedPP.metric,9.3757
2026-03-13,24,ANA,Anaheim Ducks,skatingDistanceLast10[8].toiPK,948.0
2026-03-13,24,ANA,Anaheim Ducks,skatingDistanceLast10[8].distanceSkatedPK.imperial,1.9755
2026-03-13,24,ANA,Anaheim Ducks,skatingDistanceLast10[8].distanceSkatedPK.metric,3.1793
2026-03-13,24,ANA,Anaheim Ducks,skatingDistanceLast10[9].toiAll,17880.0
2026-03-13,24,ANA,Anaheim Ducks,skatingDistanceLast10[9].distanceSkatedAll.imperial,44.5373
2026-03-13,24,ANA,Anaheim Ducks,skatingDistanceLast10[9].distanceSkatedAll.metric,71.6756
2026-03-13,24,ANA,Anaheim Ducks,skatingDistanceLast10[9].toiEven,16125.0
2026-03-13,24,ANA,Anaheim Ducks,skatingDistanceLast10[9].distanceSkatedEven.imperial,40.4013
2026-03-13,24,ANA,Anaheim Ducks,skatingDistanceLast10[9].distanceSkatedEven.metric,65.0194
2026-03-13,24,ANA,Anaheim Ducks,skatingDistanceLast10[9].toiPP,1755.0
2026-03-13,24,ANA,Anaheim Ducks,skatingDistanceLast10[9].distanceSkatedPP.imperial,4.136
2026-03-13,24,ANA,Anaheim Ducks,skatingDistanceLast10[9].distanceSkatedPP.metric,6.6562
2026-03-13,24,ANA,Anaheim Ducks,skatingDistanceDetails[0].distanceTotal.imperial,3008.9368
2026-03-13,24,ANA,Anaheim Ducks,skatingDistanceDetails[0].distanceTotal.metric,4842.1781
2026-03-13,24,ANA,Anaheim Ducks,skatingDistanceDetails[0].distanceTotal.rank,3.0
2026-03-13,24,ANA,Anaheim Ducks,skatingDistanceDetails[0].distanceTotal.leagueAvg.imperial,2954.6023
2026-03-13,24,ANA,Anaheim Ducks,skatingDistanceDetails[0].distanceTotal.leagueAvg.metric,4754.7394
2026-03-13,24,ANA,Anaheim Ducks,skatingDistanceDetails[0].distancePer60.imperial,9.3194
2026-03-13,24,ANA,Anaheim Ducks,skatingDistanceDetails[0].distancePer60.metric,14.9974
2026-03-13,24,ANA,Anaheim Ducks,skatingDistanceDetails[0].distancePer60.rank,5.0
2026-03-13,24,ANA,Anaheim Ducks,skatingDistanceDetails[0].distancePer60.leagueAvg.imperial,9.1641
2026-03-13,24,ANA,Anaheim Ducks,skatingDistanceDetails[0].distancePer60.leagueAvg.metric,14.7475
2026-03-13,24,ANA,Anaheim Ducks,skatingDistanceDetails[0].distanceMaxGame.imperial,49.9698
2026-03-13,24,ANA,Anaheim Ducks,skatingDistanceDetails[0].distanceMaxGame.metric,80.4146
2026-03-13,24,ANA,Anaheim Ducks,skatingDistanceDetails[0].distanceMaxGame.rank,6.0
2026-03-13,24,ANA,Anaheim Ducks,skatingDistanceDetails[0].distanceMaxGame.leagueAvg.imperial,49.2571
2026-03-13,24,ANA,Anaheim Ducks,skatingDistanceDetails[0].distanceMaxGame.leagueAvg.metric,79.2677
2026-03-13,24,ANA,Anaheim Ducks,skatingDistanceDetails[0].distanceMaxGame.overlay.awayTeam.score,4.0
2026-03-13,24,ANA,Anaheim Ducks,skatingDistanceDetails[0].distanceMaxGame.overlay.homeTeam.score,5.0
2026-03-13,24,ANA,Anaheim Ducks,skatingDistanceDetails[0].distanceMaxGame.overlay.periodDescriptor.maxRegulationPeriods,3.0
2026-03-13,24,ANA,Anaheim Ducks,skatingDistanceDetails[0].distanceMaxGame.overlay.periodDescriptor.number,1.0
2026-03-13,24,ANA,Anaheim Ducks,skatingDistanceDetails[0].distanceMaxGame.overlay.gameType,2.0
2026-03-13,24,ANA,Anaheim Ducks,skatingDistanceDetails[0].distanceMaxPeriod.imperial,16.5928
2026-03-13,24,ANA,Anaheim Ducks,skatingDistanceDetails[0].distanceMaxPeriod.metric,26.7022
2026-03-13,24,ANA,Anaheim Ducks,skatingDistanceDetails[0].distanceMaxPeriod.rank,17.0
2026-03-13,24,ANA,Anaheim Ducks,skatingDistanceDetails[0].distanceMaxPeriod.leagueAvg.imperial,16.5826
2026-03-13,24,ANA,Anaheim Ducks,skatingDistanceDetails[0].distanceMaxPeriod.leagueAvg.metric,26.6859
2026-03-13,24,ANA,Anaheim Ducks,skatingDistanceDetails[0].distanceMaxPeriod.overlay.awayTeam.score,4.0
2026-03-13,24,ANA,Anaheim Ducks,skatingDistanceDetails[0].distanceMaxPeriod.overlay.homeTeam.score,3.0
2026-03-13,24,ANA,Anaheim Ducks,skatingDistanceDetails[0].distanceMaxPeriod.overlay.gameOutcome.otPeriods,1.0
2026-03-13,24,ANA,Anaheim Ducks,skatingDistanceDetails[0].distanceMaxPeriod.overlay.periodDescriptor.maxRegulationPeriods,3.0
2026-03-13,24,ANA,Anaheim Ducks,skatingDistanceDetails[0].distanceMaxPeriod.overlay.periodDescriptor.number,1.0
2026-03-13,24,ANA,Anaheim Ducks,skatingDistanceDetails[0].distanceMaxPeriod.overlay.gameType,2.0
2026-03-13,24,ANA,Anaheim Ducks,skatingDistanceDetails[1].distanceTotal.imperial,1884.1043
2026-03-13,24,ANA,Anaheim Ducks,skatingDistanceDetails[1].distanceTotal.metric,3032.024
2026-03-13,24,ANA,Anaheim Ducks,skatingDistanceDetails[1].distanceTotal.rank,16.0
2026-03-13,24,ANA,Anaheim Ducks,skatingDistanceDetails[1].distanceTotal.leagueAvg.imperial,1882.1523
2026-03-13,24,ANA,Anaheim Ducks,skatingDistanceDetails[1].distanceTotal.leagueAvg.metric,3028.8827
2026-03-13,24,ANA,Anaheim Ducks,skatingDistanceDetails[1].distancePer60.imperial,9.7275
2026-03-13,24,ANA,Anaheim Ducks,skatingDistanceDetails[1].distancePer60.metric,15.6542
2026-03-13,24,ANA,Anaheim Ducks,skatingDistanceDetails[1].distancePer60.rank,9.0
2026-03-13,24,ANA,Anaheim Ducks,skatingDistanceDetails[1].distancePer60.leagueAvg.imperial,9.6026
2026-03-13,24,ANA,Anaheim Ducks,skatingDistanceDetails[1].distancePer60.leagueAvg.metric,15.4531
2026-03-13,24,ANA,Anaheim Ducks,skatingDistanceDetails[1].distanceMaxGame.imperial,31.8225
2026-03-13,24,ANA,Anaheim Ducks,skatingDistanceDetails[1].distanceMaxGame.metric,51.2108
2026-03-13,24,ANA,Anaheim Ducks,skatingDistanceDetails[1].distanceMaxGame.rank,9.0
2026-03-13,24,ANA,Anaheim Ducks,skatingDistanceDetails[1].distanceMaxGame.leagueAvg.imperial,31.558
2026-03-13,24,ANA,Anaheim Ducks,skatingDistanceDetails[1].distanceMaxGame.leagueAvg.metric,50.7851
2026-03-13,24,ANA,Anaheim Ducks,skatingDistanceDetails[1].distanceMaxGame.overlay.awayTeam.score,4.0
2026-03-13,24,ANA,Anaheim Ducks,skatingDistanceDetails[1].distanceMaxGame.overlay.homeTeam.score,5.0
2026-03-13,24,ANA,Anaheim Ducks,skatingDistanceDetails[1].distanceMaxGame.overlay.periodDescriptor.maxRegulationPeriods,3.0
2026-03-13,24,ANA,Anaheim Ducks,skatingDistanceDetails[1].distanceMaxGame.overlay.periodDescriptor.number,2.0
2026-03-13,24,ANA,Anaheim Ducks,skatingDistanceDetails[1].distanceMaxGame.overlay.gameType,2.0
2026-03-13,24,ANA,Anaheim Ducks,skatingDistanceDetails[1].distanceMaxPeriod.imperial,10.7644
2026-03-13,24,ANA,Anaheim Ducks,skatingDistanceDetails[1].distanceMaxPeriod.metric,17.3227
2026-03-13,24,ANA,Anaheim Ducks,skatingDistanceDetails[1].distanceMaxPeriod.rank,14.0
2026-03-13,24,ANA,Anaheim Ducks,skatingDistanceDetails[1].distanceMaxPeriod.leagueAvg.imperial,10.7553
2026-03-13,24,ANA,Anaheim Ducks,skatingDistanceDetails[1].distanceMaxPeriod.leagueAvg.metric,17.3081
2026-03-13,24,ANA,Anaheim Ducks,skatingDistanceDetails[1].distanceMaxPeriod.overlay.awayTeam.score,3.0
2026-03-13,24,ANA,Anaheim Ducks,skatingDistanceDetails[1].distanceMaxPeriod.overlay.homeTeam.score,4.0
2026-03-13,24,ANA,Anaheim Ducks,skatingDistanceDetails[1].distanceMaxPeriod.overlay.gameOutcome.otPeriods,1.0
2026-03-13,24,ANA,Anaheim Ducks,skatingDistanceDetails[1].distanceMaxPeriod.overlay.periodDescriptor.maxRegulationPeriods,3.0
2026-03-13,24,ANA,Anaheim Ducks,skatingDistanceDetails[1].distanceMaxPeriod.overlay.periodDescriptor.number,2.0
2026-03-13,24,ANA,Anaheim Ducks,skatingDistanceDetails[1].distanceMaxPeriod.overlay.gameType,2.0
2026-03-13,24,ANA,Anaheim Ducks,skatingDistanceDetails[2].distanceTotal.imperial,1124.8325
2026-03-13,24,ANA,Anaheim Ducks,skatingDistanceDetails[2].distanceTotal.metric,1810.1541
2026-03-13,24,ANA,Anaheim Ducks,skatingDistanceDetails[2].distanceTotal.rank,1.0
2026-03-13,24,ANA,Anaheim Ducks,skatingDistanceDetails[2].distanceTotal.leagueAvg.imperial,1072.45
2026-03-13,24,ANA,Anaheim Ducks,skatingDistanceDetails[2].distanceTotal.leagueAvg.metric,1725.8567
2026-03-13,24,ANA,Anaheim Ducks,skatingDistanceDetails[2].distancePer60.imperial,8.7075
2026-03-13,24,ANA,Anaheim Ducks,skatingDistanceDetails[2].distancePer60.metric,14.0127
2026-03-13,24,ANA,Anaheim Ducks,skatingDistanceDetails[2].distancePer60.rank,2.0
2026-03-13,24,ANA,Anaheim Ducks,skatingDistanceDetails[2].distancePer60.leagueAvg.imperial,8.4843
2026-03-13,24,ANA,Anaheim Ducks,skatingDistanceDetails[2].distancePer60.leagueAvg.metric,13.6535
2026-03-13,24,ANA,Anaheim Ducks,skatingDistanceDetails[2].distanceMaxGame.imperial,20.7954
2026-03-13,24,ANA,Anaheim Ducks,skatingDistanceDetails[2].distanceMaxGame.metric,33.4653
2026-03-13,24,ANA,Anaheim Ducks,skatingDistanceDetails[2].distanceMaxGame.rank,1.0
2026-03-13,24,ANA,Anaheim Ducks,skatingDistanceDetails[2].distanceMaxGame.leagueAvg.imperial,18.2061
2026-03-13,24,ANA,Anaheim Ducks,skatingDistanceDetails[2].distanceMaxGame.leagueAvg.metric,29.2985
2026-03-13,24,ANA,Anaheim Ducks,skatingDistanceDetails[2].distanceMaxGame.overlay.awayTeam.score,3.0
2026-03-13,24,ANA,Anaheim Ducks,skatingDistanceDetails[2].distanceMaxGame.overlay.homeTeam.score,2.0
2026-03-13,24,ANA,Anaheim Ducks,skatingDistanceDetails[2].distanceMaxGame.overlay.periodDescriptor.maxRegulationPeriods,3.0
2026-03-13,24,ANA,Anaheim Ducks,skatingDistanceDetails[2].distanceMaxGame.overlay.periodDescriptor.number,1.0
2026-03-13,24,ANA,Anaheim Ducks,skatingDistanceDetails[2].distanceMaxGame.overlay.gameType,2.0
2026-03-13,24,ANA,Anaheim Ducks,skatingDistanceDetails[2].distanceMaxPeriod.imperial,6.9958
2026-03-13,24,ANA,Anaheim Ducks,skatingDistanceDetails[2].distanceMaxPeriod.metric,11.2581
2026-03-13,24,ANA,Anaheim Ducks,skatingDistanceDetails[2].distanceMaxPeriod.rank,1.0
2026-03-13,24,ANA,Anaheim Ducks,skatingDistanceDetails[2].distanceMaxPeriod.leagueAvg.imperial,6.2372
2026-03-13,24,ANA,Anaheim Ducks,skatingDistanceDetails[2].distanceMaxPeriod.leagueAvg.metric,10.0373
2026-03-13,24,ANA,Anaheim Ducks,skatingDistanceDetails[2].distanceMaxPeriod.overlay.awayTeam.score,3.0
2026-03-13,24,ANA,Anaheim Ducks,skatingDistanceDetails[2].distanceMaxPeriod.overlay.homeTeam.score,5.0
2026-03-13,24,ANA,Anaheim Ducks,skatingDistanceDetails[2].distanceMaxPeriod.overlay.periodDescriptor.maxRegulationPeriods,3.0
2026-03-13,24,ANA,Anaheim Ducks,skatingDistanceDetails[2].distanceMaxPeriod.overlay.periodDescriptor.number,1.0
2026-03-13,24,ANA,Anaheim Ducks,skatingDistanceDetails[2].distanceMaxPeriod.overlay.gameType,2.0
2026-03-13,24,ANA,Anaheim Ducks,skatingDistanceDetails[3].distanceTotal.imperial,241.809
2026-03-13,24,ANA,Anaheim Ducks,skatingDistanceDetails[3].distanceTotal.metric,389.1349
2026-03-13,24,ANA,Anaheim Ducks,skatingDistanceDetails[3].distanceTotal.rank,5.0
2026-03-13,24,ANA,Anaheim Ducks,skatingDistanceDetails[3].distanceTotal.leagueAvg.imperial,218.0448
2026-03-13,24,ANA,Anaheim Ducks,skatingDistanceDetails[3].distanceTotal.leagueAvg.metric,350.892
2026-03-13,24,ANA,Anaheim Ducks,skatingDistanceDetails[3].distancePer60.imperial,8.7019
2026-03-13,24,ANA,Anaheim Ducks,skatingDistanceDetails[3].distancePer60.metric,14.0037
2026-03-13,24,ANA,Anaheim Ducks,skatingDistanceDetails[3].distancePer60.rank,3.0
2026-03-13,24,ANA,Anaheim Ducks,skatingDistanceDetails[3].distancePer60.leagueAvg.imperial,8.381
2026-03-13,24,ANA,Anaheim Ducks,skatingDistanceDetails[3].distancePer60.leagueAvg.metric,13.4873
2026-03-13,24,ANA,Anaheim Ducks,skatingDistanceDetails[3].distanceMaxGame.imperial,8.1281
2026-03-13,24,ANA,Anaheim Ducks,skatingDistanceDetails[3].distanceMaxGame.metric,13.0803
2026-03-13,24,ANA,Anaheim Ducks,skatingDistanceDetails[3].distanceMaxGame.rank,17.0
2026-03-13,24,ANA,Anaheim Ducks,skatingDistanceDetails[3].distanceMaxGame.leagueAvg.imperial,8.2388
2026-03-13,24,ANA,Anaheim Ducks,skatingDistanceDetails[3].distanceMaxGame.leagueAvg.metric,13.2585
2026-03-13,24,ANA,Anaheim Ducks,skatingDistanceDetails[3].distanceMaxGame.overlay.awayTeam.score,4.0
2026-03-13,24,ANA,Anaheim Ducks,skatingDistanceDetails[3].distanceMaxGame.overlay.homeTeam.score,0.0
2026-03-13,24,ANA,Anaheim Ducks,skatingDistanceDetails[3].distanceMaxGame.overlay.periodDescriptor.maxRegulationPeriods,3.0
2026-03-13,24,ANA,Anaheim Ducks,skatingDistanceDetails[3].distanceMaxGame.overlay.periodDescriptor.number,1.0
2026-03-13,24,ANA,Anaheim Ducks,skatingDistanceDetails[3].distanceMaxGame.overlay.gameType,2.0
2026-03-13,24,ANA,Anaheim Ducks,skatingDistanceDetails[3].distanceMaxPeriod.imperial,5.1309
2026-03-13,24,ANA,Anaheim Ducks,skatingDistanceDetails[3].distanceMaxPeriod.metric,8.257
2026-03-13,24,ANA,Anaheim Ducks,skatingDistanceDetails[3].distanceMaxPeriod.rank,10.0
2026-03-13,24,ANA,Anaheim Ducks,skatingDistanceDetails[3].distanceMaxPeriod.leagueAvg.imperial,4.8328
2026-03-13,24,ANA,Anaheim Ducks,skatingDistanceDetails[3].distanceMaxPeriod.leagueAvg.metric,7.7772
2026-03-13,24,ANA,Anaheim Ducks,skatingDistanceDetails[3].distanceMaxPeriod.overlay.awayTeam.score,4.0
2026-03-13,24,ANA,Anaheim Ducks,skatingDistanceDetails[3].distanceMaxPeriod.overlay.homeTeam.score,0.0
2026-03-13,24,ANA,Anaheim Ducks,skatingDistanceDetails[3].distanceMaxPeriod.overlay.periodDescriptor.maxRegulationPeriods,3.0
2026-03-13,24,ANA,Anaheim Ducks,skatingDistanceDetails[3].distanceMaxPeriod.overlay.periodDescriptor.number,1.0
2026-03-13,24,ANA,Anaheim Ducks,skatingDistanceDetails[3].distanceMaxPeriod.overlay.gameType,2.0
2026-03-13,24,ANA,Anaheim Ducks,skatingDistanceDetails[4].distanceTotal.imperial,182.0394
2026-03-13,24,ANA,Anaheim Ducks,skatingDistanceDetails[4].distanceTotal.metric,292.9498
2026-03-13,24,ANA,Anaheim Ducks,skatingDistanceDetails[4].distanceTotal.rank,4.0
2026-03-13,24,ANA,Anaheim Ducks,skatingDistanceDetails[4].distanceTotal.leagueAvg.imperial,167.1481
2026-03-13,24,ANA,Anaheim Ducks,skatingDistanceDetails[4].distanceTotal.leagueAvg.metric,268.9857
2026-03-13,24,ANA,Anaheim Ducks,skatingDistanceDetails[4].distancePer60.imperial,8.5222
2026-03-13,24,ANA,Anaheim Ducks,skatingDistanceDetails[4].distancePer60.metric,13.7145
2026-03-13,24,ANA,Anaheim Ducks,skatingDistanceDetails[4].distancePer60.rank,5.0
2026-03-13,24,ANA,Anaheim Ducks,skatingDistanceDetails[4].distancePer60.leagueAvg.imperial,8.2555
2026-03-13,24,ANA,Anaheim Ducks,skatingDistanceDetails[4].distancePer60.leagueAvg.metric,13.2852
2026-03-13,24,ANA,Anaheim Ducks,skatingDistanceDetails[4].distanceMaxGame.imperial,5.9409
2026-03-13,24,ANA,Anaheim Ducks,skatingDistanceDetails[4].distanceMaxGame.metric,9.5605
2026-03-13,24,ANA,Anaheim Ducks,skatingDistanceDetails[4].distanceMaxGame.rank,19.0
2026-03-13,24,ANA,Anaheim Ducks,skatingDistanceDetails[4].distanceMaxGame.leagueAvg.imperial,6.3419
